Timestamp,Workflow ID,Company,Role,Platform,Location,ATS Score,Skill Match,Missing Skills,Recommendations,Status,Apply Link
2026-05-23T05:06:51.697261+00:00,string,Accenture in India,Web Developer,LinkedIn,Greater Kolkata Area,68,100,"Docker, Kubernetes","Learn Docker basics and add it naturally to a backend project. | Build a small Web Developer project that demonstrates Kubernetes. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.linkedin.com/jobs/view/web-developer-at-accenture-in-india-4400555843?position=2&pageNum=0&refId=WCrp21VFDQ%2BRXcFH7%2B1PbQ%3D%3D&trackingId=D%2BOZkPKP7vT4E%2B%2FKO%2BKB6Q%3D%3D
2026-05-23T05:06:51.697539+00:00,string,Alien Brains,Web Developer,LinkedIn,Greater Kolkata Area,68,100,"Docker, Kubernetes","Learn Docker basics and add it naturally to a backend project. | Build a small Web Developer project that demonstrates Kubernetes. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.linkedin.com/jobs/view/web-developer-at-alien-brains-4306133097?position=3&pageNum=0&refId=WCrp21VFDQ%2BRXcFH7%2B1PbQ%3D%3D&trackingId=iTID%2F78EXpTOYiL0xu9Juw%3D%3D
2026-05-23T05:06:51.697917+00:00,string,PwC India,Associate,LinkedIn,Greater Kolkata Area,68,75,"Authentication, Testing","Learn Authentication basics and add it naturally to a backend project. | Build a small Associate project that demonstrates Testing. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.linkedin.com/jobs/view/associate-at-pwc-india-4291066591?position=2&pageNum=0&refId=zZJLHYzym1wzEyKLGLhjfQ%3D%3D&trackingId=I5HzZwF%2FoszZJvpfIgZ1Xg%3D%3D
2026-05-23T05:06:51.698616+00:00,string,CodeClouds,Full Stack Developer,LinkedIn,Greater Kolkata Area,68,100,"Docker, Kubernetes","Learn Docker basics and add it naturally to a backend project. | Build a small Full Stack Developer project that demonstrates Kubernetes. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.linkedin.com/jobs/view/full-stack-developer-at-codeclouds-4382592078?position=1&pageNum=0&refId=WCrp21VFDQ%2BRXcFH7%2B1PbQ%3D%3D&trackingId=TRrkmrwyej9CZRwdEgezww%3D%3D
2026-05-23T05:06:51.699351+00:00,string,HAN RIVER TECHNOLOGY PRIVATE LIMITED,Frontend Developer,LinkedIn,Greater Kolkata Area,68,100,"Docker, Kubernetes","Learn Docker basics and add it naturally to a backend project. | Build a small Frontend Developer project that demonstrates Kubernetes. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.linkedin.com/jobs/view/frontend-developer-at-han-river-technology-private-limited-4402838978?position=1&pageNum=0&refId=Ty3qNO2Q4SqI1gh4dJPBEw%3D%3D&trackingId=TrsXIELjnpp8Z8E5IKvCTQ%3D%3D
2026-05-23T05:06:51.700235+00:00,string,ABC Tech,Frontend Developer,Mock,Kolkata,68,86,REST,"Learn REST basics and add it naturally to a backend project. | Build a small Frontend Developer project that demonstrates AWS. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://www.linkedin.com/jobs/search/
2026-05-23T05:06:51.700760+00:00,string,Cloudlane,Node.js Engineer,Mock,Remote,68,83,Observability,"Learn Observability basics and add it naturally to a backend project. | Build a small Node.js Engineer project that demonstrates AWS. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://www.naukri.com/backend-developer-jobs
2026-05-23T05:35:58.845594+00:00,824ad687-8418-4133-8e6e-9312afd4c808,Bhanzu,SDE 1 - Backend,Indeed,"HSR Layout, Bengaluru, Karnataka",68,69,"React, AWS, Microservices, JavaScript","Learn React basics and add it naturally to a backend project. | Build a small SDE 1 - Backend project that demonstrates AWS. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.indeed.com/rc/clk?jk=c1ee10cd004fa915&bb=XeUbzFP3d9vSRZBzyptq3gWi0_C0R-V8M5tj_YCiz8azl04ZerwA461iiXUorJLpm2vH3zQ7g0qsXi764o_EWhwf5jtZrfuhU7TnT1jRzDro-xxoXNMetquvVN_xWF4s&xkcb=SoDE67M3jpisfGzNaZ0LbzkdCdPP&fccid=000d89e3bdeff371&cmp=Bhanzu&ti=Software+Engineer&vjs=3
2026-05-23T05:35:58.846961+00:00,824ad687-8418-4133-8e6e-9312afd4c808,LG,Backend Engineer,Indeed,"Bengaluru, Karnataka",68,68,"Kubernetes, AWS, MongoDB, CI/CD, Azure","Learn Kubernetes basics and add it naturally to a backend project. | Build a small Backend Engineer project that demonstrates AWS. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.indeed.com/rc/clk?jk=a887b29e3d6a86fe&bb=V1sGyCqzLarfc1_BgsDHWu1exCm4-5S4gceFuhkur5VkwIyftgP1ETA6dXRYbSIWrObDAcyxgu2Hb1U2Ev9V--ZIGpQbZnlxBduDDQE6dt-9KiuS9BZStJvK0YMQCGbb&xkcb=SoBn67M3jpisfRAftL0KbzkdCdPP&fccid=3baffba98df23da3&vjs=3
2026-05-23T05:35:58.847514+00:00,824ad687-8418-4133-8e6e-9312afd4c808,Exdera,Node js developer,Indeed,"Bangalore City, Bengaluru, Karnataka",68,68,"AWS, MongoDB, Microservices, CI/CD, Azure","Learn AWS basics and add it naturally to a backend project. | Build a small Node js developer project that demonstrates MongoDB. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.indeed.com/rc/clk?jk=683649f4ce7a53a9&bb=x0vSw1v_UF18KlmlmaiFJJdECQsaVFsSbhILZ-S2DstejDDLurx5q01UAlwNNdmBqNwWJqN8ECFcm7DpxlIrevH00Bfa-_RFiu3NfgTPZpw1bveltEjkljZvuGSFaVjf&xkcb=SoDE67M3jpisc6TN9R0KbzkdCdPP&fccid=ea9385c6e77d7fca&cmp=Exdera&ti=Developer&vjs=3
2026-05-23T05:35:58.848218+00:00,824ad687-8418-4133-8e6e-9312afd4c808,PinnacleU,SDE 2 Backend - Triomics,Indeed,"Bengaluru, Karnataka",68,68,"AWS, Redis, Microservices, CI/CD, Azure","Learn AWS basics and add it naturally to a backend project. | Build a small SDE 2 Backend - Triomics project that demonstrates Redis. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.indeed.com/rc/clk?jk=9a1ce45522d39b23&bb=AjYDszfTRLKZrMAdnist1xlIv7qsOHkH6DqwWLMX7Qhh89ENroqiXcgepgy2jVP99TRTyaaq_nUyHPfdTYiO0QZhmm-VPnw6ihajarfonyzCPWSd8GqzcguNN3BPwnQf&xkcb=SoDj67M3jpisfMTBCZ0LbzkdCdPP&fccid=dd616958bd9ddc12&vjs=3
2026-05-23T05:35:58.849440+00:00,824ad687-8418-4133-8e6e-9312afd4c808,Deloitte,Nodejs Developer,LinkedIn,Greater Bengaluru Area,68,100,"Docker, Kubernetes","Learn Docker basics and add it naturally to a backend project. | Build a small Nodejs Developer project that demonstrates Kubernetes. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.linkedin.com/jobs/view/nodejs-developer-at-deloitte-4406444803?position=1&pageNum=0&refId=siC9CNv8DYwl%2BmlrmLX4Qg%3D%3D&trackingId=hn5V7mSug9W3a%2F4DxxCzpA%3D%3D
2026-05-23T05:35:58.850468+00:00,824ad687-8418-4133-8e6e-9312afd4c808,Deloitte,Nodejs Developer,LinkedIn,Greater Bengaluru Area,68,100,"Docker, Kubernetes","Learn Docker basics and add it naturally to a backend project. | Build a small Nodejs Developer project that demonstrates Kubernetes. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.linkedin.com/jobs/view/nodejs-developer-at-deloitte-4406444803?position=1&pageNum=0&refId=w8YIayjXeYV%2FG1ZyLxgYCw%3D%3D&trackingId=SRfk4DAezq7ufIwSH36kpw%3D%3D
2026-05-23T05:35:58.851366+00:00,824ad687-8418-4133-8e6e-9312afd4c808,Deloitte,Web Developer,LinkedIn,"Bengaluru, Karnataka, India",68,90,CI/CD,"Learn CI/CD basics and add it naturally to a backend project. | Build a small Web Developer project that demonstrates AWS. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.linkedin.com/jobs/view/web-developer-at-deloitte-4407745342?position=2&pageNum=0&refId=w8YIayjXeYV%2FG1ZyLxgYCw%3D%3D&trackingId=vDZchM3pkXPmoTfrBj4Z2A%3D%3D
2026-05-23T05:35:58.851918+00:00,824ad687-8418-4133-8e6e-9312afd4c808,Deloitte,Full Stack Developer,LinkedIn,"Bengaluru, Karnataka, India",68,100,"Docker, Kubernetes","Learn Docker basics and add it naturally to a backend project. | Build a small Full Stack Developer project that demonstrates Kubernetes. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.linkedin.com/jobs/view/full-stack-developer-at-deloitte-4349600916?position=2&pageNum=0&refId=siC9CNv8DYwl%2BmlrmLX4Qg%3D%3D&trackingId=qcPQfOV5udDuvGxJ29GDJg%3D%3D
2026-05-23T05:35:58.852710+00:00,824ad687-8418-4133-8e6e-9312afd4c808,ITKEDU,Backend Java Developer,Indeed,"Hybrid work in Bengaluru, Karnataka",68,100,"Docker, Kubernetes","Learn Docker basics and add it naturally to a backend project. | Build a small Backend Java Developer project that demonstrates Kubernetes. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.indeed.com/rc/clk?jk=ff082b46f79d1090&bb=XeUbzFP3d9vSRZBzyptq3qRtG6uxRg9R46wFf9tRgqvYVMXuy-YAUgamYWUlRU6JL_sbKUIxpOFxNF0rUTUJICYbW5d-odhIVIrT-7jT-DJzVCpPxEAG4uVh8sXi39jI&xkcb=SoBw67M3jpisfGzNaZ0KbzkdCdPP&fccid=e286db9156adcd52&cmp=ITKEDU&ti=Back+End+Developer&vjs=3
2026-05-23T05:35:58.853673+00:00,824ad687-8418-4133-8e6e-9312afd4c808,Tattva Techworkz Pvt Ltd,Backend Developer,Indeed,"Bengaluru, Karnataka",68,100,"Docker, Kubernetes","Learn Docker basics and add it naturally to a backend project. | Build a small Backend Developer project that demonstrates Kubernetes. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.indeed.com/rc/clk?jk=8a6fa3929ff6e21f&bb=XeUbzFP3d9vSRZBzyptq3uSWibUw2Vw8pB1czEj1fHE6344AGC190uMuS9yTzr7Z50v_O2aRfrwjv9OFFQnkIGtZgiSnP6IXJUCxbKFmUsrnaRiq7Sa4BpQ7pVkrHzvG&xkcb=SoDt67M3jpisfGzNaZ0JbzkdCdPP&fccid=3cb3bf23308671f5&cmp=Tattva-Techworkz-Pvt-Ltd&ti=Back+End+Developer&vjs=3
2026-05-23T05:35:58.862038+00:00,824ad687-8418-4133-8e6e-9312afd4c808,Bhanzu,SDE 1 - Backend,Indeed,"HSR Layout, Bengaluru, Karnataka",68,69,"React, AWS, Microservices, JavaScript","Learn React basics and add it naturally to a backend project. | Build a small SDE 1 - Backend project that demonstrates AWS. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.indeed.com/rc/clk?jk=c1ee10cd004fa915&bb=XeUbzFP3d9vSRZBzyptq3gWi0_C0R-V8M5tj_YCiz8azl04ZerwA461iiXUorJLpm2vH3zQ7g0qsXi764o_EWhwf5jtZrfuhU7TnT1jRzDro-xxoXNMetquvVN_xWF4s&xkcb=SoDE67M3jpisfGzNaZ0LbzkdCdPP&fccid=000d89e3bdeff371&cmp=Bhanzu&ti=Software+Engineer&vjs=3
2026-05-23T05:35:58.862711+00:00,824ad687-8418-4133-8e6e-9312afd4c808,LG,Backend Engineer,Indeed,"Bengaluru, Karnataka",68,68,"Kubernetes, AWS, MongoDB, CI/CD, Azure","Learn Kubernetes basics and add it naturally to a backend project. | Build a small Backend Engineer project that demonstrates AWS. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.indeed.com/rc/clk?jk=a887b29e3d6a86fe&bb=V1sGyCqzLarfc1_BgsDHWu1exCm4-5S4gceFuhkur5VkwIyftgP1ETA6dXRYbSIWrObDAcyxgu2Hb1U2Ev9V--ZIGpQbZnlxBduDDQE6dt-9KiuS9BZStJvK0YMQCGbb&xkcb=SoBn67M3jpisfRAftL0KbzkdCdPP&fccid=3baffba98df23da3&vjs=3
2026-05-23T05:35:58.863323+00:00,824ad687-8418-4133-8e6e-9312afd4c808,Exdera,Node js developer,Indeed,"Bangalore City, Bengaluru, Karnataka",68,68,"AWS, MongoDB, Microservices, CI/CD, Azure","Learn AWS basics and add it naturally to a backend project. | Build a small Node js developer project that demonstrates MongoDB. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.indeed.com/rc/clk?jk=683649f4ce7a53a9&bb=x0vSw1v_UF18KlmlmaiFJJdECQsaVFsSbhILZ-S2DstejDDLurx5q01UAlwNNdmBqNwWJqN8ECFcm7DpxlIrevH00Bfa-_RFiu3NfgTPZpw1bveltEjkljZvuGSFaVjf&xkcb=SoDE67M3jpisc6TN9R0KbzkdCdPP&fccid=ea9385c6e77d7fca&cmp=Exdera&ti=Developer&vjs=3
2026-05-23T05:35:58.863783+00:00,824ad687-8418-4133-8e6e-9312afd4c808,PinnacleU,SDE 2 Backend - Triomics,Indeed,"Bengaluru, Karnataka",68,68,"AWS, Redis, Microservices, CI/CD, Azure","Learn AWS basics and add it naturally to a backend project. | Build a small SDE 2 Backend - Triomics project that demonstrates Redis. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.indeed.com/rc/clk?jk=9a1ce45522d39b23&bb=AjYDszfTRLKZrMAdnist1xlIv7qsOHkH6DqwWLMX7Qhh89ENroqiXcgepgy2jVP99TRTyaaq_nUyHPfdTYiO0QZhmm-VPnw6ihajarfonyzCPWSd8GqzcguNN3BPwnQf&xkcb=SoDj67M3jpisfMTBCZ0LbzkdCdPP&fccid=dd616958bd9ddc12&vjs=3
2026-05-23T05:35:58.864528+00:00,824ad687-8418-4133-8e6e-9312afd4c808,Deloitte,Nodejs Developer,LinkedIn,Greater Bengaluru Area,68,100,"Docker, Kubernetes","Learn Docker basics and add it naturally to a backend project. | Build a small Nodejs Developer project that demonstrates Kubernetes. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.linkedin.com/jobs/view/nodejs-developer-at-deloitte-4406444803?position=1&pageNum=0&refId=siC9CNv8DYwl%2BmlrmLX4Qg%3D%3D&trackingId=hn5V7mSug9W3a%2F4DxxCzpA%3D%3D
2026-05-23T05:35:58.865056+00:00,824ad687-8418-4133-8e6e-9312afd4c808,Deloitte,Nodejs Developer,LinkedIn,Greater Bengaluru Area,68,100,"Docker, Kubernetes","Learn Docker basics and add it naturally to a backend project. | Build a small Nodejs Developer project that demonstrates Kubernetes. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.linkedin.com/jobs/view/nodejs-developer-at-deloitte-4406444803?position=1&pageNum=0&refId=w8YIayjXeYV%2FG1ZyLxgYCw%3D%3D&trackingId=SRfk4DAezq7ufIwSH36kpw%3D%3D
2026-05-23T05:35:58.866427+00:00,824ad687-8418-4133-8e6e-9312afd4c808,Deloitte,Web Developer,LinkedIn,"Bengaluru, Karnataka, India",68,90,CI/CD,"Learn CI/CD basics and add it naturally to a backend project. | Build a small Web Developer project that demonstrates AWS. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.linkedin.com/jobs/view/web-developer-at-deloitte-4407745342?position=2&pageNum=0&refId=w8YIayjXeYV%2FG1ZyLxgYCw%3D%3D&trackingId=vDZchM3pkXPmoTfrBj4Z2A%3D%3D
2026-05-23T05:35:58.867311+00:00,824ad687-8418-4133-8e6e-9312afd4c808,Deloitte,Full Stack Developer,LinkedIn,"Bengaluru, Karnataka, India",68,100,"Docker, Kubernetes","Learn Docker basics and add it naturally to a backend project. | Build a small Full Stack Developer project that demonstrates Kubernetes. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.linkedin.com/jobs/view/full-stack-developer-at-deloitte-4349600916?position=2&pageNum=0&refId=siC9CNv8DYwl%2BmlrmLX4Qg%3D%3D&trackingId=qcPQfOV5udDuvGxJ29GDJg%3D%3D
2026-05-23T05:35:58.867901+00:00,824ad687-8418-4133-8e6e-9312afd4c808,ITKEDU,Backend Java Developer,Indeed,"Hybrid work in Bengaluru, Karnataka",68,100,"Docker, Kubernetes","Learn Docker basics and add it naturally to a backend project. | Build a small Backend Java Developer project that demonstrates Kubernetes. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.indeed.com/rc/clk?jk=ff082b46f79d1090&bb=XeUbzFP3d9vSRZBzyptq3qRtG6uxRg9R46wFf9tRgqvYVMXuy-YAUgamYWUlRU6JL_sbKUIxpOFxNF0rUTUJICYbW5d-odhIVIrT-7jT-DJzVCpPxEAG4uVh8sXi39jI&xkcb=SoBw67M3jpisfGzNaZ0KbzkdCdPP&fccid=e286db9156adcd52&cmp=ITKEDU&ti=Back+End+Developer&vjs=3
2026-05-23T05:35:58.868501+00:00,824ad687-8418-4133-8e6e-9312afd4c808,Tattva Techworkz Pvt Ltd,Backend Developer,Indeed,"Bengaluru, Karnataka",68,100,"Docker, Kubernetes","Learn Docker basics and add it naturally to a backend project. | Build a small Backend Developer project that demonstrates Kubernetes. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.indeed.com/rc/clk?jk=8a6fa3929ff6e21f&bb=XeUbzFP3d9vSRZBzyptq3uSWibUw2Vw8pB1czEj1fHE6344AGC190uMuS9yTzr7Z50v_O2aRfrwjv9OFFQnkIGtZgiSnP6IXJUCxbKFmUsrnaRiq7Sa4BpQ7pVkrHzvG&xkcb=SoDt67M3jpisfGzNaZ0JbzkdCdPP&fccid=3cb3bf23308671f5&cmp=Tattva-Techworkz-Pvt-Ltd&ti=Back+End+Developer&vjs=3
2026-05-23T05:46:02.675581+00:00,643360ee-7f20-4f45-a27f-5db5efe46f61,Everbridge,Data Analyst (AI & Data Platform),LinkedIn,"Bengaluru, Karnataka, India",88,100,"Docker, Kubernetes","Learn Docker basics and add it naturally to a backend project. | Build a small Data Analyst (AI & Data Platform) project that demonstrates Kubernetes. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.linkedin.com/jobs/view/data-analyst-ai-data-platform-at-everbridge-4415755203?position=1&pageNum=0&refId=IPY7LMCK8%2BZv4rIJ2QOKwg%3D%3D&trackingId=gj%2FpraFbG0vAZciLZiMa7w%3D%3D
2026-05-23T05:46:02.676993+00:00,643360ee-7f20-4f45-a27f-5db5efe46f61,Infosys,Data Analyst,LinkedIn,"Bengaluru East, Karnataka, India",88,83,Git,"Learn Git basics and add it naturally to a backend project. | Build a small Data Analyst project that demonstrates AWS. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.linkedin.com/jobs/view/data-analyst-at-infosys-4398766299?position=2&pageNum=0&refId=IPY7LMCK8%2BZv4rIJ2QOKwg%3D%3D&trackingId=A5JfrCbBuyD6uselUl6mMA%3D%3D
2026-05-23T05:46:02.678870+00:00,643360ee-7f20-4f45-a27f-5db5efe46f61,Bosch Group,Analytics Engineer - SQL & Data Visualization,Indeed,"Bengaluru, Karnataka",88,100,"Docker, Kubernetes","Learn Docker basics and add it naturally to a backend project. | Build a small Analytics Engineer - SQL & Data Visualization project that demonstrates Kubernetes. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.indeed.com/rc/clk?jk=1c7ef8f814813a2b&bb=vAon9PwObpyMIXHCK_Q3xeQqqzfvm3JojNZE_WAOQlGE8Of783MYxBbKQlrZgBry_RfV1ashb4zGT9BiY19G5ebhx6CAw7rn7i-rs8Zx3Y2-SBqgafSnM4kuLN6Ohz3P&xkcb=SoDh67M3jpjkwbz5UR0LbzkdCdPP&fccid=a2faf1301ac6ad4b&vjs=3
2026-05-23T05:46:02.679777+00:00,643360ee-7f20-4f45-a27f-5db5efe46f61,Basik Marketing,Data Analyst,Indeed,"Remote in Bengaluru, Karnataka",88,100,"Docker, Kubernetes","Learn Docker basics and add it naturally to a backend project. | Build a small Data Analyst project that demonstrates Kubernetes. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.indeed.com/rc/clk?jk=14cb5a0175f03420&bb=vAon9PwObpyMIXHCK_Q3xTJgYZOZH3lWZYdAfzrdjeI0Ii1tDaymrMi3yFC0M_fs6p8QaoIB56Lj3pJnaNpDZEaOLyZDxHbin01l-beH_8TVDK6yAnIyBIGT-6YXw039&xkcb=SoBV67M3jpjkwbz5UR0KbzkdCdPP&fccid=9dde0b414cf143cc&vjs=3
2026-05-23T05:46:02.680832+00:00,643360ee-7f20-4f45-a27f-5db5efe46f61,Barracuda Networks Inc.,Data Analyst,Indeed,"Bengaluru, Karnataka",88,100,"Docker, Kubernetes","Learn Docker basics and add it naturally to a backend project. | Build a small Data Analyst project that demonstrates Kubernetes. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.indeed.com/rc/clk?jk=199ad34a31463486&bb=vAon9PwObpyMIXHCK_Q3xZbmUzdFbNSrYqYTKM6bHX2PXIGU9f5rdrxoWB4D1fRLA8_l6xPqL8pSR17zOXwCuO2hqWSk0wd55Pndve87Mry-1kv6MaJNb8Y0Ysw58vaK&xkcb=SoDI67M3jpjkwbz5UR0JbzkdCdPP&fccid=d3a7adea49ff772d&vjs=3
2026-05-23T05:46:02.681549+00:00,643360ee-7f20-4f45-a27f-5db5efe46f61,Nykaa,Analyst - III,LinkedIn,"Bengaluru, Karnataka, India",88,100,"Docker, Kubernetes","Learn Docker basics and add it naturally to a backend project. | Build a small Analyst - III project that demonstrates Kubernetes. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.linkedin.com/jobs/view/analyst-iii-at-nykaa-4412643622?position=3&pageNum=0&refId=IPY7LMCK8%2BZv4rIJ2QOKwg%3D%3D&trackingId=cVMlInl5%2BgdGDoTX6t83eA%3D%3D
2026-05-23T05:46:02.682395+00:00,643360ee-7f20-4f45-a27f-5db5efe46f61,ABC Tech,Data Analytics,Mock,Bangalore,88,86,REST,"Learn REST basics and add it naturally to a backend project. | Build a small Data Analytics project that demonstrates AWS. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://www.linkedin.com/jobs/search/
2026-05-23T05:46:02.683053+00:00,643360ee-7f20-4f45-a27f-5db5efe46f61,Cloudlane,Node.js Engineer,Mock,Remote,88,83,Observability,"Learn Observability basics and add it naturally to a backend project. | Build a small Node.js Engineer project that demonstrates AWS. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://www.naukri.com/backend-developer-jobs
2026-05-23T05:46:02.684234+00:00,643360ee-7f20-4f45-a27f-5db5efe46f61,NovaStack,API Platform Engineer,Mock,Bangalore,88,100,"Docker, Kubernetes","Learn Docker basics and add it naturally to a backend project. | Build a small API Platform Engineer project that demonstrates Kubernetes. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.indeed.com/jobs?q=backend+developer
2026-05-23T05:46:02.685179+00:00,643360ee-7f20-4f45-a27f-5db5efe46f61,FinGrid,Backend Software Engineer,Mock,Remote,88,83,CI/CD,"Learn CI/CD basics and add it naturally to a backend project. | Build a small Backend Software Engineer project that demonstrates AWS. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,
2026-05-23T05:46:02.687767+00:00,643360ee-7f20-4f45-a27f-5db5efe46f61,Everbridge,Data Analyst (AI & Data Platform),LinkedIn,"Bengaluru, Karnataka, India",88,100,"Docker, Kubernetes","Learn Docker basics and add it naturally to a backend project. | Build a small Data Analyst (AI & Data Platform) project that demonstrates Kubernetes. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.linkedin.com/jobs/view/data-analyst-ai-data-platform-at-everbridge-4415755203?position=1&pageNum=0&refId=IPY7LMCK8%2BZv4rIJ2QOKwg%3D%3D&trackingId=gj%2FpraFbG0vAZciLZiMa7w%3D%3D
2026-05-23T05:46:02.689002+00:00,643360ee-7f20-4f45-a27f-5db5efe46f61,Infosys,Data Analyst,LinkedIn,"Bengaluru East, Karnataka, India",88,83,Git,"Learn Git basics and add it naturally to a backend project. | Build a small Data Analyst project that demonstrates AWS. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.linkedin.com/jobs/view/data-analyst-at-infosys-4398766299?position=2&pageNum=0&refId=IPY7LMCK8%2BZv4rIJ2QOKwg%3D%3D&trackingId=A5JfrCbBuyD6uselUl6mMA%3D%3D
2026-05-23T05:46:02.690122+00:00,643360ee-7f20-4f45-a27f-5db5efe46f61,Bosch Group,Analytics Engineer - SQL & Data Visualization,Indeed,"Bengaluru, Karnataka",88,100,"Docker, Kubernetes","Learn Docker basics and add it naturally to a backend project. | Build a small Analytics Engineer - SQL & Data Visualization project that demonstrates Kubernetes. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.indeed.com/rc/clk?jk=1c7ef8f814813a2b&bb=vAon9PwObpyMIXHCK_Q3xeQqqzfvm3JojNZE_WAOQlGE8Of783MYxBbKQlrZgBry_RfV1ashb4zGT9BiY19G5ebhx6CAw7rn7i-rs8Zx3Y2-SBqgafSnM4kuLN6Ohz3P&xkcb=SoDh67M3jpjkwbz5UR0LbzkdCdPP&fccid=a2faf1301ac6ad4b&vjs=3
2026-05-23T05:46:02.690719+00:00,643360ee-7f20-4f45-a27f-5db5efe46f61,Basik Marketing,Data Analyst,Indeed,"Remote in Bengaluru, Karnataka",88,100,"Docker, Kubernetes","Learn Docker basics and add it naturally to a backend project. | Build a small Data Analyst project that demonstrates Kubernetes. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.indeed.com/rc/clk?jk=14cb5a0175f03420&bb=vAon9PwObpyMIXHCK_Q3xTJgYZOZH3lWZYdAfzrdjeI0Ii1tDaymrMi3yFC0M_fs6p8QaoIB56Lj3pJnaNpDZEaOLyZDxHbin01l-beH_8TVDK6yAnIyBIGT-6YXw039&xkcb=SoBV67M3jpjkwbz5UR0KbzkdCdPP&fccid=9dde0b414cf143cc&vjs=3
2026-05-23T05:46:02.691757+00:00,643360ee-7f20-4f45-a27f-5db5efe46f61,Barracuda Networks Inc.,Data Analyst,Indeed,"Bengaluru, Karnataka",88,100,"Docker, Kubernetes","Learn Docker basics and add it naturally to a backend project. | Build a small Data Analyst project that demonstrates Kubernetes. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.indeed.com/rc/clk?jk=199ad34a31463486&bb=vAon9PwObpyMIXHCK_Q3xZbmUzdFbNSrYqYTKM6bHX2PXIGU9f5rdrxoWB4D1fRLA8_l6xPqL8pSR17zOXwCuO2hqWSk0wd55Pndve87Mry-1kv6MaJNb8Y0Ysw58vaK&xkcb=SoDI67M3jpjkwbz5UR0JbzkdCdPP&fccid=d3a7adea49ff772d&vjs=3
2026-05-23T05:46:02.692591+00:00,643360ee-7f20-4f45-a27f-5db5efe46f61,Nykaa,Analyst - III,LinkedIn,"Bengaluru, Karnataka, India",88,100,"Docker, Kubernetes","Learn Docker basics and add it naturally to a backend project. | Build a small Analyst - III project that demonstrates Kubernetes. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.linkedin.com/jobs/view/analyst-iii-at-nykaa-4412643622?position=3&pageNum=0&refId=IPY7LMCK8%2BZv4rIJ2QOKwg%3D%3D&trackingId=cVMlInl5%2BgdGDoTX6t83eA%3D%3D
